text,label
우리 나라 는 되 지 도 않 는 선진국 흉내 내 느라고 물가 만 진짜 비싸,disgust
자식 보 기 부끄러운 줄 알 아라,disgust
월드컵 탈락 각 이 야 답 이 없 네,disgust
쓰레기 글 이 많 다 했 더니 역시 나 대 비율 이 높 네 대한민국 좀 먹 는 좀 비들,disgust
목줄 채워라 견주 들 망신 시키 지 말 고,disgust
눈 이 도대체 어디 에 내린다는 거 야,disgust
미국 인아 미국 으로 꺼지 세요,disgust
생긴 건 호위 무사 하 는 짓 은 고자 내시,disgust
넌 이미 부끄러운 애 미일 뿐 이 다,disgust
권력욕 은 마약 과 도 같 은가 보 네,disgust
방구 뀐 놈 이 성낸 다 더니 나 원 참 ㅡㅡ,disgust
한 번 쓰레기 는 영원 한 쓰레기,disgust
도둑 눔 이 도둑 질 한 물건 도둑 질 당했 다고 찿 아 달 라 하 는 격,disgust
다 지 수준 인 줄 아 는겨,disgust
바퀴벌레 한 쌍 의 사랑 에 관심 가져야 하나,disgust
지 들 보다 전문 적 으로 음악 하 는 사람 이 정했 다는 데 딴지 거 는 것 좀 봐,disgust
뭐 래는 거 야 입 만 살 았 네,disgust
이틀 만 이 아니 고 난 계속 폭염 같 다,disgust
무도 개편 안 하 냐 정준 하 는 솔직히 빼 야 할꺼 같 은대,disgust
사악 하 다 너무 사악 해,disgust
일본인 전부 가 없 어 져도 지구 는 돌아간다,disgust
최경희 가 지시 했 겠 지,disgust
반기문 은 아닌 거 같 다,disgust
응 정세 주시 하 지 마 어차피 이행 안 될 거 야,disgust
대한민국 의 경제성장 없 는 무상 복지 의 민낯,disgust
올 해안 에 는 다 밝혀 지 겠 지,disgust
머리 끄뎅이 끄집 고 와야 지,disgust
민폐 캐릭 지수 때문 에 많이 못 나오 는 박시연 은 무슨 죄,disgust
바위 자리 에 저 사람 들 심 어 놔라,disgust
이거 추진 한 담당자 사돈 에 팔촌 까지 재산 압류 해서 국비 보존 해야 함,disgust
전라도 출신 인지 알 아 봐라,disgust
전생 의 어린 왕 의 간신 은 비서 일 듯,disgust
영감탱이 fa 지원 많이 받 고 도 망쳐 놔서 향후 지원 을 못 받 게 만든 거 네 ㅉㅉ,disgust
차 이나 비 웅 신 들 은 일단 한국 한테 두들겨 맞 고 그 찰나 에 일본 이 얍삽 하 게 찌른 칼 한방 맞 은 후 엠 블 란스 에 실려서 미국 성 님 훈계 좀 듣 자,disgust
미국 과 eu 러시아 가 연합 하 여 인구 만 크 고 하 는 짓거리 는 아주 미개 하 고 악질 인 지구 의 암세포 들 인 짱깨 와 인도 를 아주 강력 하 게 혼내 줘야 한다,disgust
막말 로 밖 에서 여자 들 사진 만 찍 어도 잡혀가 는데 남자 중요 부위 만 지 려고 하 고 멤버 들 이 당황 스러워 하 는데 이것 도 범죄 아님,disgust
쓰레기 언론 과 종북 세력 의 희생양 박근혜 그리고 쓰레기 언론 의 말 만 믿 는 바보 개 ㄷ 지 들 ㅉㅉ 망 햇 네,disgust
좀 비 들 아 개랄 쥐 털 어 봐 야 니 들 맘 대로 안 된다,disgust
사과 도 필요 없 고 그냥 tv 에서 사라져라,disgust
히야 ㅡ참 일찍 도 알 앗 네,disgust
세월 호 배지 달 고 다니 는 것 들 꼭 ㅈ 되 길,disgust
엄마 가 최고 의 해결책 이 면 너 새끼 도 엄마 한테 신고 해야 겠 다 엄마 한테 너 인성 해결 하 라고,disgust
삼성 같 은 회사 는 망해야 된다 삼성 말 고 회사 는 많 다 앞 으론 고객 호 갱 취급 안 하 고 물건 제대로 만드 는 회사 만 살아남 아야 됨,disgust
너희 들 끼리 모여서 무인 도 나 가 서 나라 세워 국민 들 이 필요 없 다잖아 너 같 은 지도자 는 썩 을,disgust
오늘날 안중근 의사 가 살 아 계셨 더라면 아베 보다 이 윤가 넘 부터 총 으로 대갈통 을 쐈 을 텐데,disgust
그래서 최 군 은 언제 군대 가 나 요,disgust
짱 개 들 핸드폰 을 개무 시 하 더니 완전 좃 됐 으,disgust
ㅋㅋㅋ ㅋㅋㅋ ㅋㅋ ㅋㅋ 당연히 니 들 인생 은 니 들 이 알 아서 책임 져야지 니 들 한두 명 죽 는다고 사회 가 멈추 는 것 도 아니 고 죽 으면 니 들 인생 만 서럽 지 사회 가 서럽 냐 ㅋㅋ ㅋㅋ,disgust
저런 사람 들 이 상사 한테 갈굼 받 으면 지 가 한 생각 못 하 고 상사 욕 이나 하 겠 지 인성 봐라,disgust
미쳤 구나 아주 학대 한 선생 들 손가락 절단 시켜야 됨,disgust
개 누리 답 네 전원 불참,disgust
그 짓 말 돈 더 주 면 다른 데 갈 거 잖아,disgust
누가 이미 청문회 전 에 얼굴 을 눌 럿나,disgust
영원히 주일 대사 안 오 면 좋 겠 다,disgust
박근혜 의 사드 배치 에 맹종 한 새 누리 당과 동조 한 더 민주당 은 다음 정권 집권 할 자격 이 없 다,disgust
인종 차별 하 는 사람 들 보 면 대부분 이 늙 은 아 줌 씨 들 이 더라,disgust
병신 같 은 년,disgust
그니까 서로 만나 서 풀 어야 할걸 스 브 스 부터 안 했 잖아 ㅋㅋㅋ,disgust
광희 군대 나 가 라 너 때문 에 안 보 는 사람 이 허다 해,disgust
이 집안 꾸준 하 네,disgust
또 멸 망설 로 돈 벌려 는 단체 나오 겠 네 ㅋㅋ 이본 엔 진짜 라고 ㅋㅋㅋ ooo 들,disgust
참 주아 하나 는 잘 털 어요 연세 많 으신 영감 님 이 라 욕 도 못 하 겠 고 ㅉㅉㅉ,disgust
기자 가 이면 철구 가 해도 이기 겠 다,disgust
둘 다 뻔뻔 하 게 생겼 네,disgust
똑같 은데 변명 이 창의 적,disgust
참 지저분 한 역사 만들 지 말 고 이번 엔 깔끔 하 게 처리 해 줘서 박근혜 새 누리 당 일당 다 감옥 가 서 죄 값 치루 게 했 으면,disgust
아이구 쪽 팔 러 린 닭 그네 야 당장 하 야 해라,disgust
요년 도 닭 년 머리 하 고 똑 갇 군아,disgust
어미 나 새끼 나 똑 같 네,disgust
김태균 출루 축하 할 댓글 에 왜 다 들 여기 서 난리 냐,disgust
대구 놈 들 좌 빨 좌 좀 하 면서 슬슬 기 어 나올 때 가 됬 는데,disgust
그 더러운 손 에 감히 태극기 를 들 지 말 라,disgust
야구 만 잘 하 면 음주운전 해도 되 네,disgust
이휘재 맡 은 것 들 나오 면 채널 다 돌릴 거 다 ㅋㅋㅋ,disgust
대한민국 국민 들 정말 미개 하 다 부끄럽 다,disgust
이 사람 이 그 유명 한 변기 유천 맞 나요,disgust
천 벌 받 지 법 국회 가 반수 통과 가 법 아닌가 ㅋ 어처구니 가 없 네 이 여자,disgust
닭 년 과 순 실 이 년 우 병우 개 셰 기 감방 에 들어갈 날 만 기다리 고 있 다,disgust
안민석 니 아이큐 는 얼만데,disgust
너희 들 이 그렇게 역겨워 하 던 개돼지 앞세우 겠 다,disgust
넌 똑같이 맞 아 죽 어야 한다,disgust
is 가 비싸 게 산 답니다,disgust
공업 용 미싱 으로 입 꼬매 줘,disgust
대통령 이 내려오 고 기회 되 면 입 열 겠 지,disgust
캐드 로 곡면 을 잘 좀 그리 지 알 바 시켰 겠 지 머,disgust
소속 팀 에서 나 잘 해라,disgust
저 사람 들 유죄 받 는 날 빅 사모 틀 딱 늙은이 들 도 제발 같이 깜 빵 가 길 바랍니다,disgust
어째 하 는 짓거리 도 일제 때 나라 팔아먹 은 매국노 이완영 이 하고 이름 도 엇비슷 하 네,disgust
정성룡 은 동점 만들 뻔 한 세이브 아니 었 으면 미친 듯이 까 였을 거 야 지금 도 까이 지만 ㅋㅋ ㅋㅋ,disgust
박근혜 지지자 들 알 고 보 면 다 사기 꾼 들,disgust
에휴 무슬림 새끼 들 만 없 었 어도 이민 가 기 는 쉬웠을 텐데,disgust
응 순 실 이 가 아 준 옷 수천만 원 짜리 뇌물 끝,disgust
미 쿡 가 서 재판 이나 받 으시 지,disgust
짱 깨 고 홈 메 렁 우 쭈쭈 쭈,disgust
담배 피 는 것 들 아 인도 에서 피우 면서 걸어오 면 존나 째려봐 줌 밖 에서 담배 냄새 난다 치 면 근처 에 반드시 쳐 피 고 있 음 흡연 장소 에서 만 피우 라고 이게 쓉헐것들아,disgust
어찌 됐 건 이 정도 면 하 야 하 는 게 정답 인 듯,disgust
이제 는 대구 ㆍ 경북 도 닭 과 추 종자 들 버려야 겠 다,disgust
교수 형 도 분 에 안 찬다,disgust
저게 사실 이 면 최순 실 이 군 까지 장악 한 거 냐 미친,disgust
양심 에 털 이 그득 한 징그러운 ㄴ 들,disgust
보정 아 왜 그랬 어 너 엉덩이 좀 맞 아야 겠다,disgust
기사 내려 주 세요 미용 시술 부작용 아니 고 순 시리 한테 말 안 듣 는다고 싸 다 귀 맞 은 거 라네 요 ㅋ,disgust
우리 나라 도 멍청 한 사람 들 이 다 박 그네 뽑 았 지,disgust
한남 들 또 여자 욕 하 네,disgust
보안 손 님 이 산타클로스 인가 몰래 와서 주사 만 놓 고 사라지 게 ㅋㅋ ㅋㅋ,disgust
내일 날씨 도 못 맞추 는 거 들 이 꼴 갑 을,disgust
좆 껌 다음 탄핵 대상 은 ㄴ 좆 컴 이 다,disgust
오늘 도 손 빠 들 은 반박 하 지 못하 고 조용히 비공 테러 만 하 네 맞 는 말 하 신 분 들 비공 박히 는 속도 가,disgust
지금 도 욕심 많 아 보임 홍콩 억 집 에서 살 면서 맛집 탐방 이나 계속 하 지,disgust
근 혜 요즘 주사 안 맞 나 피곤 해 보이 네,disgust
못 믿 을 이정권 에서 행해진 모든 것 이 무효 다,disgust
쪽 빠리 들 인간 적 으로 존나 못생겼 다,disgust
방송 이 아니 니깐 그냥 관객 을 무시 한 거 지 국회 사람 들 이 국민 무시 하 는 것 처럼 똑같 은 이치,disgust
십자가 대신 닭다리 들 지,disgust
다음 은 현 기아 가 자,disgust
김고은 이 앙칼지 고 예민 한 홍설 캐릭터 를 완전 붕괴 시켜 놔서 오연서 가 평타 만 쳐도 호평 들 을 듯 엽 그녀 는 모르 겠 고,disgust
이 새끼 는 이제 도박 까지 하 면 트리플 크라운 이 네 인간 폐기물 강정호 구단 에서 방출 시켰으면 이제 꼴 도 보 기 싫 다,disgust
청와대 이것 들 은 사람 이 아니 다 보수파 들 을 이용 해 여론 을 조장 하 고 이 짐승 들 아 니 들 은 자녀 들 드 없 는 거 냐 이 짐승 들 이 대한 민국 을 이끌 어 가 게 놔두었 다니 천인공노 할 일 이 다,disgust
기름 세금 은 포기 못 한다는 거 지,disgust
우리 나라 국 개 의원 들 은 뇌 가 무용 한 거 같 은데,disgust
소름 끼치 게 끔찍 한 여자 다 박 그네,disgust
뽕 쳐 맞 고 있 었 으니까 기억 이 없 지 병신 닭 년,disgust
우리 한테 삥 뜯 어서 골고루 나눠 주 는 거 냐,disgust
가해자 지금 잘 살 고 있 죠,disgust
일본 판 김재규 님 은 없 나 아베시 키 목 따 게,disgust
철도 성 과제 ㅋㅋㅋ 닭 근 혜 가 싼 똥 치우 느라 고생 한 노조 분 들,disgust
청문회 때 억울 해 죽 겠 는 표정 과 말투 로 답변 하 더만 결국 거짓말 쟁이,disgust
와 나쁜 놈,disgust
박근혜 내시 들,disgust
한 년 도 바른 말 하 는 년 들 없 더라 이 대 이제 끝 이 다,disgust
미팅 한 것 도 어이없 다 ㅋㅋㅋ ㅋㅋㅋ 쟤 를 왜,disgust
저런 건 재판 없이 바로 총살 이 답 이 다,disgust
얼른 최순 실 일가 와 부역자 들 의 재산 을 압류 해야 한다 니깐,disgust
증거 가 차 고 넘치 는 만큼 발 로 차 주 자,disgust
그때 그 사람 들 영화 보 니 대통령 아버지 는 욱일기 와 일어 노래 도 일본 노래 좋 아 하 시 던 데 알아보 고 팬클럽 활동 하 세요,disgust
라멜라 못 하 면서 욕심 도 드럽 게 많 네,disgust
대 젤 많 은 댓글 인데 수준 보 니 안 탑 갑 다 미국 을 무시 하 는 북한 중국 을 무시 하 는 한국 모두 유일 한 두 나라,disgust
솔직히 삼성 개 꼬시 다,disgust
순 시리 한테 충성 맹세 애 도 똥물 이 구만,disgust
확실 한 건 역사책 에 네 이름 은 기록 될 듯 하 다 희대 의 정치 악마,disgust
오바마 가 주름 이 깊 어 지 고 머리 가 하얗 게 샐 동안 저 인간 은 혼자 시간 을 역행 하 고 있 었 으니 안 봐도 뻔하 지 ㅉㅉ,disgust
박근혜 때문 에 더 덥 다,disgust
이명 박근혜 랑 똑같 네 ^ ^,disgust
어떻 게 해서 라도 일 까지 는 알리바이 를 짜 맞추 겠 다는 말,disgust
하루빨리 출국 금지 시키 시 요,disgust
걱정 마 호구 들 돈 은 없 고 난 척 은 하 고 싶 는 앱 등 이 들 이 천지 다 애플 걱정 마 ㅋㅋㅋ,disgust
인터뷰 거짓 으로 하 고 황재균 마이너 리그 거부 권 기사 냈 던 김근한 기자 님 ^^,disgust
딱 보 믄 모루 나 ㅋㅋ 애착 이 아니 라 약정 에 묶이 니까 그런 거지 통사 망해라,disgust
진짜 공무원 들 너무 철 밥통 이 구나,disgust
다 깡 딸 같 으니 콩 으로 메주 를 쑨다고 해도 당신 의 신뢰 는 지하 암반 수 밑 이 요,disgust
소나무 도 막 베 더니 사 진충 들,disgust
염병할 이 쯤 되 면 뽕 쟁이 구먼,disgust
근데 닭니 언 은 똥 은 닦 을 수 있 나,disgust
아 진심 세금 내 기 싫 다 ㅡㅡ,disgust
순진 한 사람 들 꼬드겨서 챙긴 다음 공돈 생겼 다고 유흥비 로 펑펑 쓰 겠 지,disgust
그네 가 시켰 다 순 실 이 통해서,disgust
드라마 많이 봤 지 이제 감옥 갈 준비 나 해야 지 니 친구 들 이 있 으니까,disgust
떳떳 하 면 특검 나오 라구 뒤 에서 변명 늘어놓 지 말 고,disgust
박 그네 왜 뽑 았 어요,disgust
머리끄댕이 를 질질 끌 고서라도 데리 고 왓 어야지,disgust
군대 였 다면 고참 이 이런 말 을 했 겠 지 겁 대 가 리 상 실 했 구 만,disgust
센 언니 센 언니 해 주 니까 진짜 센 줄 아 는 연예인,disgust
손 으로 하늘 을 가려 봐,disgust
북한 사형 당한 장성택 김기춘 둘 이 생긴 것 이 똑같 네,disgust
이걸 실드 치는 넘 들 은 전부 삼성 에서 고용 한 알바 일 듯,disgust
매국노 나 다름없 다 자식 들 에게 챙피 하 지 않 나,disgust
절대 불가 하 고 탄핵 삼 펀 자채 가 열 라지 못할 거 다 꿈 깨 라 ㅋㅋ,disgust
그래 나와서 니 가 다 불어라,disgust
김성 그니 는 잘라야 되 는데,disgust
충신 은 간데 없 고 간신 만 이 판 을 치 는구나 이런 몹쓸 인간 들 아,disgust
이수근 은 되 지만 너 는 안 되,disgust
시간 끌 지 마 라,disgust
지 는 스탭 한테 대놓고 욕하 고 ㅈ ㄹ 하 면서 욕먹 기 는 싫 었 나 보 네,disgust
도배 다시 하 고 화장대 새로 설치 하 고 변기 갈아주 고 시술자 와 미용사 수행원 으로 두 면 나올 려나,disgust
협박 이 아니 라 당연히 삼족 을 멸 해야지,disgust
르노삼성 쉐보레 쌍용 이 현기 보다 더 하 면 더 했 지 못한 놈 들 이 아님,disgust
초저 렴 코스프레 하 는 그 외국인 인가,disgust
알바 캡처 한 놈 잡 았 다 야당 알 바냐,disgust
그러 니 견 찰 소리 듣 는 거 다 견 찰 들 아 쯔쯧,disgust
네이버 뉴스 댓글 은 원래 백수 들 놀이터 아니 냐,disgust
검찰 해경 은 이제 우짤 겨 쓰레기 집단 다 물갈이 해야지 될 낀데,disgust
선동 당한 모지리 들 이 트럼프 인종 차별 자 라고 하 지,disgust
ㅋㅋ 트 와 이스 극 혐빠순이들 여럿 경찰 서 가 겠 네 ㅋㅋㅋ,disgust
말 만 타 고 대학 가 더니 인간 의 말 은 잊 은 건 아닌지 콩밥 을 년 쯤 먹 어야 제대로 된 말 을 하 겠 지,disgust
엠 빙신 케 비 에 쓰 는 보수 라 하 더라 무 뇌 들 없애 버려야 할 관제 방송,disgust
애국주의 가 이니 라 중화사상 이 겠 지,disgust
저것 들 일일이 사진 찍 어 대대로 매국노 로 낙인 찍혀야 한다,disgust
길 라임 과 최순 실 다니 는 차 움 병원 손연재 떡 돌리 는 사진 떳 다 왜 안티에이징 병 윈 에 떡 돌리 는 냐고,disgust
남편 은 박 그네 지지 하 고 마누 라는 콜라 텍 가 서 흔들 어 제끼 고 아주 개 콩가루 집안 이 네 ㅋㅋ,disgust
미 띤 나라 의 주인 들 이 꺼지 라자 나 닭 머리 아닐라 까 봐,disgust
키 도 젖 만 하 네 ㅋㅋ,disgust
으으 이게 자칭 깨 어 있 는 신 여성 들 의 모습 이 란 말 입 nika ㅋㅋㅋ ㅋㅋㅋ 너무나 도 역겹 네요,disgust
근 혜 가 보수 들 다 죽이 네 에휴 한심 스럽 다,disgust
sns 가 사람 을 망친다 sm 에서 설리 가 갑 인데 설리 야 티파니 가 너 부러웠 나 부 다,disgust
한국 땅 인데 감 내놔라 배 내놔라 역시 일본 은 강하 구 사,disgust
덴마크 서 잘 뒈지 길,disgust
닭대가리 정신 적 으로 문제 가 있 다,disgust
대한민국 역사 상 가장 업적 없 는 대통령 이 되 셨 습니다 ㅊㅋㅊㅋ,disgust
게임 과 현실 을 구분 못 하 는 사람 프리즌 프레이크 라도 찍 게 깜 방 에 가둬 놔야 합니다 그 정도 패기 면 탈출 을 강구 하 고 알 아서 하 겠 죠,disgust
불출석 은 모든 혐의 인정 한다는 뜻 법대 로 처리 합시다,disgust
그건 기자 생각 일 뿐,disgust
정신 못 차리 는구나 어디 에 홀렸 나 돈 받 았 나,disgust
키 가 은 되 보임 여긴 장남 만 괜찮 고 나머진 쩌 리 인 듯,disgust
